sample_hap_chrom	sample_hap	sample	hap	chrom	start	end	len	project	gapless	CL	filterflag
NA20129_Pat_chr10	NA20129_Pat	NA20129	Pat	chr10	38163684	43379801	5216117	HPRC	0	134406874	1
NA21309_Mat_chr10	NA21309_Mat	NA21309	Mat	chr10	38170302	43603170	5432868	HPRC	1	135094989	0
NA21309_Pat_chr10	NA21309_Pat	NA21309	Pat	chr10	38185522	43326620	5141098	HPRC	1	134428879	0
HG00358_hap1_chr10	HG00358_hap1	HG00358	hap1	chr10	37756047	44925853	7169806	HGSVC	1	135895168	0
HG01457_hap2_chr10	HG01457_hap2	HG01457	hap2	chr10	38147501	44376607	6229106	HGSVC	1	135873272	0
HG01505_hap1_chr10	HG01505_hap1	HG01505	hap1	chr10	38098698	44273331	6174633	HGSVC	1	135492098	0
HG02554_hap2_chr10	HG02554_hap2	HG02554	hap2	chr10	38093155	43668783	5575628	HGSVC	1	135046335	0
HG02666_hap2_chr10	HG02666_hap2	HG02666	hap2	chr10	38141604	43493560	5351956	HGSVC	1	134403864	0
HG02953_hap1_chr10	HG02953_hap1	HG02953	hap1	chr10	38124588	43328653	5204065	HGSVC	0	134282667	1
HG03248_hap1_chr10	HG03248_hap1	HG03248	hap1	chr10	38126761	43466536	5339775	HGSVC	1	134476200	0
NA18989_hap1_chr10	NA18989_hap1	NA18989	hap1	chr10	38154240	44695658	6541418	HGSVC	1	135576480	0
NA19317_hap1_chr10	NA19317_hap1	NA19317	hap1	chr10	38137086	44921505	6784419	HGSVC	1	136266477	0
NA19331_hap1_chr10	NA19331_hap1	NA19331	hap1	chr10	38125462	43489509	5364047	HGSVC	1	134454996	0
NA19347_hap1_chr10	NA19347_hap1	NA19347	hap1	chr10	38089522	44036580	5947058	HGSVC	1	135107258	0
NA19384_hap1_chr10	NA19384_hap1	NA19384	hap1	chr10	38106073	43373366	5267293	HGSVC	1	134284715	0
HG00731_hap2_chr10	HG00731_hap2	HG00731	hap2	chr10	38138491	44376568	6238077	HGSVC	1	136596121	0
HG01596_hap1_chr10	HG01596_hap1	HG01596	hap1	chr10	38146252	44102600	5956348	HGSVC	1	135047602	0
HG01890_hap2_chr10	HG01890_hap2	HG01890	hap2	chr10	38160218	45705341	7545123	HGSVC	1	136915010	0
HG02011_hap1_chr10	HG02011_hap1	HG02011	hap1	chr10	38180936	44820273	6639337	HGSVC	1	135740140	0
HG02492_hap1_chr10	HG02492_hap1	HG02492	hap1	chr10	37563332	43950201	6386869	HGSVC	1	134942455	0
HG03009_hap1_chr10	HG03009_hap1	HG03009	hap1	chr10	38162628	44975248	6812620	HGSVC	1	136050220	0
HG03065_hap1_chr10	HG03065_hap1	HG03065	hap1	chr10	38135722	43945247	5809525	HGSVC	1	135025953	0
HG03371_hap1_chr10	HG03371_hap1	HG03371	hap1	chr10	38137073	43431035	5293962	HGSVC	1	134942117	0
HG03456_hap1_chr10	HG03456_hap1	HG03456	hap1	chr10	38099785	45073833	6974048	HGSVC	1	136021808	0
NA18534_hap1_chr10	NA18534_hap1	NA18534	hap1	chr10	38117006	44698251	6581245	HGSVC	1	135492320	0
NA19650_hap1_chr10	NA19650_hap1	NA19650	hap1	chr10	38108767	44375461	6266694	HGSVC	1	135197658	0
NA19705_hap1_chr10	NA19705_hap1	NA19705	hap1	chr10	38130105	43750179	5620074	HGSVC	1	134752107	0
NA20509_hap1_chr10	NA20509_hap1	NA20509	hap1	chr10	38088626	43696291	5607665	HGSVC	1	134628081	0
NA24385_hap2_chr10	NA24385_hap2	NA24385	hap2	chr10	38166416	44055116	5888700	HGSVC	1	135801215	0
HG00096_hap1_chr10	HG00096_hap1	HG00096	hap1	chr10	38449153	44016456	5567303	HGSVC	0	136536671	1
HG00512_hap1_chr10	HG00512_hap1	HG00512	hap1	chr10	38134747	44064565	5929818	HGSVC	1	134621844	0
HG03732_hap1_chr10	HG03732_hap1	HG03732	hap1	chr10	38114551	45123271	7008720	HGSVC	1	136188214	0
NA19239_hap1_chr10	NA19239_hap1	NA19239	hap1	chr10	38163248	43765168	5601920	HGSVC	1	159846719	0
HG00171_hap1_chr10	HG00171_hap1	HG00171	hap1	chr10	38124904	43443173	5318269	HGSVC	1	134506912	0
HG00171_hap2_chr10	HG00171_hap2	HG00171	hap2	chr10	38117656	44822376	6704720	HGSVC	1	135792130	0
HG00268_hap1_chr10	HG00268_hap1	HG00268	hap1	chr10	38140981	44478992	6338011	HGSVC	1	135263165	0
HG00268_hap2_chr10	HG00268_hap2	HG00268	hap2	chr10	38142462	45008675	6866213	HGSVC	0	136016962	1
HG00358_hap2_chr10	HG00358_hap2	HG00358	hap2	chr10	38417983	43938713	5520730	HGSVC	1	134922412	0
HG00733_hap1_chr10	HG00733_hap1	HG00733	hap1	chr10	38122847	44285172	6162325	HGSVC	1	135320614	0
HG00733_hap2_chr10	HG00733_hap2	HG00733	hap2	chr10	38138122	44376865	6238743	HGSVC	1	136679475	0
HG01114_hap1_chr10	HG01114_hap1	HG01114	hap1	chr10	38100950	44227527	6126577	HGSVC	1	135249787	0
HG01114_hap2_chr10	HG01114_hap2	HG01114	hap2	chr10	38148859	44091260	5942401	HGSVC	0	135125707	1
HG01352_hap1_chr10	HG01352_hap1	HG01352	hap1	chr10	38105568	44405489	6299921	HGSVC	0	134607863	1
HG01352_hap2_chr10	HG01352_hap2	HG01352	hap2	chr10	38101990	43187272	5085282	HGSVC	1	133334654	0
HG01457_hap1_chr10	HG01457_hap1	HG01457	hap1	chr10	38100559	43417997	5317438	HGSVC	1	134801771	0
HG01505_hap2_chr10	HG01505_hap2	HG01505	hap2	chr10	38145101	44684581	6539480	HGSVC	1	135694491	0
HG01573_hap1_chr10	HG01573_hap1	HG01573	hap1	chr10	38149444	45643979	7494535	HGSVC	0	136589329	1
HG01573_hap2_chr10	HG01573_hap2	HG01573	hap2	chr10	38127612	45621106	7493494	HGSVC	0	136571735	1
HG02018_hap1_chr10	HG02018_hap1	HG02018	hap1	chr10	38193815	45778777	7584962	HGSVC	1	136673151	0
HG02018_hap2_chr10	HG02018_hap2	HG02018	hap2	chr10	38149446	43759304	5609858	HGSVC	0	134664404	1
HG02059_hap1_chr10	HG02059_hap1	HG02059	hap1	chr10	38142379	44468862	6326483	HGSVC	0	135484546	1
HG02059_hap2_chr10	HG02059_hap2	HG02059	hap2	chr10	38102931	45163597	7060666	HGSVC	0	136162405	1
HG02106_hap1_chr10	HG02106_hap1	HG02106	hap1	chr10	38197292	44495592	6298300	HGSVC	0	135415833	1
HG02106_hap2_chr10	HG02106_hap2	HG02106	hap2	chr10	38140056	43576568	5436512	HGSVC	1	134521388	0
HG02282_hap1_chr10	HG02282_hap1	HG02282	hap1	chr10	38141562	43193244	5051682	HGSVC	1	134169555	0
HG02282_hap2_chr10	HG02282_hap2	HG02282	hap2	chr10	38090393	43504946	5414553	HGSVC	1	134677754	0
HG02554_hap1_chr10	HG02554_hap1	HG02554	hap1	chr10	38112040	44208858	6096818	HGSVC	1	135219802	0
HG02587_hap1_chr10	HG02587_hap1	HG02587	hap1	chr10	38197219	44458311	6261092	HGSVC	0	135466434	1
HG02587_hap2_chr10	HG02587_hap2	HG02587	hap2	chr10	38148620	45044020	6895400	HGSVC	1	136083123	0
HG02666_hap1_chr10	HG02666_hap1	HG02666	hap1	chr10	38133727	43580164	5446437	HGSVC	1	134921786	0
HG02769_hap1_chr10	HG02769_hap1	HG02769	hap1	chr10	38155531	44181719	6026188	HGSVC	0	135272048	1
HG02769_hap2_chr10	HG02769_hap2	HG02769	hap2	chr10	38121012	44706713	6585701	HGSVC	0	135849335	1
HG02818_hap1_chr10	HG02818_hap1	HG02818	hap1	chr10	38133746	43738762	5605016	HGSVC	1	134662262	0
HG02818_hap2_chr10	HG02818_hap2	HG02818	hap2	chr10	38120180	43007354	4887174	HGSVC	1	135494916	0
HG02953_hap2_chr10	HG02953_hap2	HG02953	hap2	chr10	38152816	43925540	5772724	HGSVC	1	134899392	0
HG03248_hap2_chr10	HG03248_hap2	HG03248	hap2	chr10	38143161	44738717	6595556	HGSVC	0	135822003	1
HG03452_hap1_chr10	HG03452_hap1	HG03452	hap1	chr10	46977725	52631763	5654038	HGSVC	1	140962034	0
HG03452_hap2_chr10	HG03452_hap2	HG03452	hap2	chr10	38162172	43310042	5147870	HGSVC	1	134283150	0
HG03520_hap1_chr10	HG03520_hap1	HG03520	hap1	chr10	38092545	43529291	5436746	HGSVC	1	134555974	0
HG03520_hap2_chr10	HG03520_hap2	HG03520	hap2	chr10	38096154	44719073	6622919	HGSVC	1	135705938	0
HG03683_hap1_chr10	HG03683_hap1	HG03683	hap1	chr10	38168181	44428540	6260359	HGSVC	0	134457717	1
HG03683_hap2_chr10	HG03683_hap2	HG03683	hap2	chr10	38106327	44484666	6378339	HGSVC	1	135390067	0
HG03807_hap1_chr10	HG03807_hap1	HG03807	hap1	chr10	38158013	44663637	6505624	HGSVC	1	135699884	0
HG03807_hap2_chr10	HG03807_hap2	HG03807	hap2	chr10	38163279	44863439	6700160	HGSVC	1	135983572	0
HG04036_hap1_chr10	HG04036_hap1	HG04036	hap1	chr10	38130443	43147495	5017052	HGSVC	1	134053046	0
HG04036_hap2_chr10	HG04036_hap2	HG04036	hap2	chr10	38147346	44222062	6074716	HGSVC	1	135193167	0
HG04217_hap1_chr10	HG04217_hap1	HG04217	hap1	chr10	38074833	43815360	5740527	HGSVC	1	134748471	0
HG04217_hap2_chr10	HG04217_hap2	HG04217	hap2	chr10	38136987	44049898	5912911	HGSVC	1	134969736	0
NA18989_hap2_chr10	NA18989_hap2	NA18989	hap2	chr10	38184253	46382333	8198080	HGSVC	1	137294743	0
NA19036_hap1_chr10	NA19036_hap1	NA19036	hap1	chr10	38117774	42929500	4811726	HGSVC	1	133745017	0
NA19036_hap2_chr10	NA19036_hap2	NA19036	hap2	chr10	38113368	43789236	5675868	HGSVC	1	134290579	0
NA19129_hap1_chr10	NA19129_hap1	NA19129	hap1	chr10	38159262	43617401	5458139	HGSVC	1	134762642	0
NA19129_hap2_chr10	NA19129_hap2	NA19129	hap2	chr10	38203681	44125922	5922241	HGSVC	1	135188883	0
NA19317_hap2_chr10	NA19317_hap2	NA19317	hap2	chr10	38131759	44188908	6057149	HGSVC	1	135679231	0
NA19331_hap2_chr10	NA19331_hap2	NA19331	hap2	chr10	38128687	43840628	5711941	HGSVC	0	134861298	1
NA19347_hap2_chr10	NA19347_hap2	NA19347	hap2	chr10	38097810	43404024	5306214	HGSVC	1	134410918	0
NA19384_hap2_chr10	NA19384_hap2	NA19384	hap2	chr10	38165123	43178261	5013138	HGSVC	1	134275325	0
NA19434_hap1_chr10	NA19434_hap1	NA19434	hap1	chr10	30463409	35725578	5262169	HGSVC	1	126248817	0
NA19434_hap2_chr10	NA19434_hap2	NA19434	hap2	chr10	45750518	51228692	5478174	HGSVC	1	142287526	0
NA19836_hap1_chr10	NA19836_hap1	NA19836	hap1	chr10	38103845	44158158	6054313	HGSVC	1	135373417	0
NA19836_hap2_chr10	NA19836_hap2	NA19836	hap2	chr10	38258303	44743314	6485011	HGSVC	1	136084645	0
NA19983_hap1_chr10	NA19983_hap1	NA19983	hap1	chr10	38147193	43206387	5059194	HGSVC	1	134070787	0
NA19983_hap2_chr10	NA19983_hap2	NA19983	hap2	chr10	38109481	44153047	6043566	HGSVC	0	135010334	1
NA20355_hap1_chr10	NA20355_hap1	NA20355	hap1	chr10	38062821	43667613	5604792	HGSVC	1	134604310	0
NA20355_hap2_chr10	NA20355_hap2	NA20355	hap2	chr10	38133204	43889402	5756198	HGSVC	1	134754892	0
NA21487_hap1_chr10	NA21487_hap1	NA21487	hap1	chr10	38150708	45088265	6937557	HGSVC	1	136854325	0
NA21487_hap2_chr10	NA21487_hap2	NA21487	hap2	chr10	38129474	43458229	5328755	HGSVC	1	134579128	0
HG00731_hap1_chr10	HG00731_hap1	HG00731	hap1	chr10	38158925	43442932	5284007	HGSVC	1	134467749	0
HG01596_hap2_chr10	HG01596_hap2	HG01596	hap2	chr10	38094152	43342092	5247940	HGSVC	1	134899391	0
HG01890_hap1_chr10	HG01890_hap1	HG01890	hap1	chr10	38172158	43246834	5074676	HGSVC	1	135383834	0
HG02011_hap2_chr10	HG02011_hap2	HG02011	hap2	chr10	38161464	43864465	5703001	HGSVC	1	134890884	0
HG02492_hap2_chr10	HG02492_hap2	HG02492	hap2	chr10	37569143	43119872	5550729	HGSVC	1	133998314	0
HG03009_hap2_chr10	HG03009_hap2	HG03009	hap2	chr10	38129406	44281672	6152266	HGSVC	1	135334060	0
HG03065_hap2_chr10	HG03065_hap2	HG03065	hap2	chr10	38109718	43162702	5052984	HGSVC	1	134158490	0
HG03371_hap2_chr10	HG03371_hap2	HG03371	hap2	chr10	38130066	43769789	5639723	HGSVC	1	134767327	0
HG03456_hap2_chr10	HG03456_hap2	HG03456	hap2	chr10	38141666	43479871	5338205	HGSVC	1	134556226	0
NA18534_hap2_chr10	NA18534_hap2	NA18534	hap2	chr10	38170642	43717905	5547263	HGSVC	1	134641413	0
NA19650_hap2_chr10	NA19650_hap2	NA19650	hap2	chr10	38161129	43767897	5606768	HGSVC	1	134715739	0
NA19705_hap2_chr10	NA19705_hap2	NA19705	hap2	chr10	38080305	43501996	5421691	HGSVC	1	134532665	0
NA20509_hap2_chr10	NA20509_hap2	NA20509	hap2	chr10	38150960	43238638	5087678	HGSVC	1	134117863	0
NA20847_hap1_chr10	NA20847_hap1	NA20847	hap1	chr10	38104132	43785327	5681195	HGSVC	1	134859182	0
NA20847_hap2_chr10	NA20847_hap2	NA20847	hap2	chr10	38116498	43993199	5876701	HGSVC	0	135000759	1
NA24385_hap1_chr10	NA24385_hap1	NA24385	hap1	chr10	38167061	44662231	6495170	HGSVC	1	135741150	0
HG00096_hap2_chr10	HG00096_hap2	HG00096	hap2	chr10	38494176	43166114	4671938	HGSVC	0	135373843	1
HG00512_hap2_chr10	HG00512_hap2	HG00512	hap2	chr10	37911491	43123970	5212479	HGSVC	1	133731313	0
HG00513_hap1_chr10	HG00513_hap1	HG00513	hap1	chr10	38133755	44367858	6234103	HGSVC	1	135284887	0
HG00513_hap2_chr10	HG00513_hap2	HG00513	hap2	chr10	38116976	45307900	7190924	HGSVC	1	136244454	0
HG00514_hap1_chr10	HG00514_hap1	HG00514	hap1	chr10	38153458	43361253	5207795	HGSVC	1	135007875	0
HG00514_hap2_chr10	HG00514_hap2	HG00514	hap2	chr10	38130205	44048360	5918155	HGSVC	1	135091065	0
HG00732_hap1_chr10	HG00732_hap1	HG00732	hap1	chr10	38120177	43441661	5321484	HGSVC	1	134413609	0
HG00732_hap2_chr10	HG00732_hap2	HG00732	hap2	chr10	38147735	44314148	6166413	HGSVC	1	135218799	0
HG00864_hap1_chr10	HG00864_hap1	HG00864	hap1	chr10	38079363	43333360	5253997	HGSVC	1	134053413	0
HG00864_hap2_chr10	HG00864_hap2	HG00864	hap2	chr10	38071920	45099357	7027437	HGSVC	0	136319021	1
HG03732_hap2_chr10	HG03732_hap2	HG03732	hap2	chr10	38190856	43403742	5212886	HGSVC	1	134358522	0
NA12329_hap1_chr10	NA12329_hap1	NA12329	hap1	chr10	38142195	44259699	6117504	HGSVC	1	135330480	0
NA12329_hap2_chr10	NA12329_hap2	NA12329	hap2	chr10	38090461	44289665	6199204	HGSVC	1	135345707	0
NA18939_hap1_chr10	NA18939_hap1	NA18939	hap1	chr10	38197440	45216859	7019419	HGSVC	1	136003081	0
NA18939_hap2_chr10	NA18939_hap2	NA18939	hap2	chr10	38093022	44135572	6042550	HGSVC	1	134892014	0
NA19238_hap1_chr10	NA19238_hap1	NA19238	hap1	chr10	38142454	44863963	6721509	HGSVC	1	135826914	0
NA19238_hap2_chr10	NA19238_hap2	NA19238	hap2	chr10	38100256	43219212	5118956	HGSVC	1	134209505	0
NA19239_hap2_chr10	NA19239_hap2	NA19239	hap2	chr10	38177537	43529145	5351608	HGSVC	1	134492478	0
NA19240_hap1_chr10	NA19240_hap1	NA19240	hap1	chr10	38187113	43538730	5351617	HGSVC	1	134705614	0
NA19240_hap2_chr10	NA19240_hap2	NA19240	hap2	chr10	38145115	44861207	6716092	HGSVC	1	135846030	0
CHM13#chr11	CHM13_-	CHM13	-	chr11	48878901	55197638	6318737	Ref	1	135127769	0
CN1#Mat#chr11	CN1_Mat	CN1	Mat	chr11	48810103	56109051	7298948	Ref	1	135970835	0
CN1#Pat#chr11	CN1_Pat	CN1	Pat	chr11	48559927	55512916	6952989	Ref	1	135279391	0
HG002#Mat#chr11	HG002_Mat	HG002	Mat	chr11	48813671	55366400	6552729	Ref	1	135235829	0
HG002#Pat#chr11	HG002_Pat	HG002	Pat	chr11	48825841	54209937	5384096	Ref	1	133990234	0
YAO#Mat#chr11	YAO_Mat	YAO	Mat	chr11	48702907	54337183	5634276	Ref	1	134119163	0
YAO#Pat#chr11	YAO_Pat	YAO	Pat	chr11	48683491	57078952	8395461	Ref	1	136713647	0
C001-CHA-E01#Mat#chr11	C001-CHA-E01_Mat	C001-CHA-E01	Mat	chr11	48725218	55416444	6691226	APG	1	135141741	0
C002-CHA-E02#Mat#chr11	C002-CHA-E02_Mat	C002-CHA-E02	Mat	chr11	48718656	55116789	6398133	APG	1	135123502	0
C003-CHA-E03#Mat#chr11	C003-CHA-E03_Mat	C003-CHA-E03	Mat	chr11	48799089	54449079	5649990	APG	1	134190047	0
C004-CHA-E04#Mat#chr11	C004-CHA-E04_Mat	C004-CHA-E04	Mat	chr11	48715484	57661615	8946131	APG	1	137676618	0
C005-CHA-E05#Mat#chr11	C005-CHA-E05_Mat	C005-CHA-E05	Mat	chr11	48752488	57852442	9099954	APG	1	137754589	0
C006-CHA-E06#Mat#chr11	C006-CHA-E06_Mat	C006-CHA-E06	Mat	chr11	48797878	56015922	7218044	APG	1	135818896	0
C007-CHA-E07#Mat#chr11	C007-CHA-E07_Mat	C007-CHA-E07	Mat	chr11	48737648	54305278	5567630	APG	1	134239441	0
C008-CHA-E08#Mat#chr11	C008-CHA-E08_Mat	C008-CHA-E08	Mat	chr11	48865191	57820083	8954892	APG	1	137706381	0
C009-CHA-E09#Mat#chr11	C009-CHA-E09_Mat	C009-CHA-E09	Mat	chr11	48833620	54834552	6000932	APG	1	134664268	0
C010-CHA-E10#Mat#chr11	C010-CHA-E10_Mat	C010-CHA-E10	Mat	chr11	48793217	54900191	6106974	APG	1	134723342	0
C011-CHA-E11#Mat#chr11	C011-CHA-E11_Mat	C011-CHA-E11	Mat	chr11	48594419	57133397	8538978	APG	1	136963749	0
C012-CHA-E12#Mat#chr11	C012-CHA-E12_Mat	C012-CHA-E12	Mat	chr11	48714992	55478217	6763225	APG	1	135319658	0
C013-CHA-E13#Mat#chr11	C013-CHA-E13_Mat	C013-CHA-E13	Mat	chr11	48803938	55696466	6892528	APG	1	135595737	0
C014-CHA-E14#Mat#chr11	C014-CHA-E14_Mat	C014-CHA-E14	Mat	chr11	48813856	54625328	5811472	APG	1	134332255	0
C015-CHA-E15#Mat#chr11	C015-CHA-E15_Mat	C015-CHA-E15	Mat	chr11	48590341	54901142	6310801	APG	1	134718409	0
C016-CHA-E16#Mat#chr11	C016-CHA-E16_Mat	C016-CHA-E16	Mat	chr11	48773450	56720378	7946928	APG	1	136544933	0
C017-CHA-E17#Mat#chr11	C017-CHA-E17_Mat	C017-CHA-E17	Mat	chr11	48788002	56917872	8129870	APG	1	136761665	0
C018-CHA-E18#Mat#chr11	C018-CHA-E18_Mat	C018-CHA-E18	Mat	chr11	48599552	54500294	5900742	APG	1	134390950	0
C019-CHA-E19#Mat#chr11	C019-CHA-E19_Mat	C019-CHA-E19	Mat	chr11	48607082	57506587	8899505	APG	1	137425188	0
C020-CHA-E20#Mat#chr11	C020-CHA-E20_Mat	C020-CHA-E20	Mat	chr11	48744705	55052365	6307660	APG	1	134883079	0
C021-CHA-S01#Mat#chr11	C021-CHA-S01_Mat	C021-CHA-S01	Mat	chr11	48760608	55613295	6852687	APG	1	135496525	0
C021-CHA-S01_2#Mat#chr11	C021-CHA-S01_2_Mat	C021-CHA-S01_2	Mat	chr11	48819011	55222377	6403366	APG	1	135088797	0
C022-CHA-S02#Mat#chr11	C022-CHA-S02_Mat	C022-CHA-S02	Mat	chr11	48537379	54078779	5541400	APG	1	133925029	0
C022-CHA-S02_2#Mat#chr11	C022-CHA-S02_2_Mat	C022-CHA-S02_2	Mat	chr11	48974986	55683192	6708206	APG	1	135468715	0
C023-CHA-S03#Mat#chr11	C023-CHA-S03_Mat	C023-CHA-S03	Mat	chr11	48622473	58150557	9528084	APG	1	137961184	0
C023-CHA-S03_2#Mat#chr11	C023-CHA-S03_2_Mat	C023-CHA-S03_2	Mat	chr11	48565354	54706692	6141338	APG	1	134636398	0
C024-CHA-S04#Mat#chr11	C024-CHA-S04_Mat	C024-CHA-S04	Mat	chr11	48665389	55193213	6527824	APG	1	135078300	0
C024-CHA-S04_2#Mat#chr11	C024-CHA-S04_2_Mat	C024-CHA-S04_2	Mat	chr11	48791871	55351261	6559390	APG	1	135147401	0
C025-CHA-S05#Mat#chr11	C025-CHA-S05_Mat	C025-CHA-S05	Mat	chr11	48593601	55096167	6502566	APG	1	134880733	0
C026-CHA-S06#Mat#chr11	C026-CHA-S06_Mat	C026-CHA-S06	Mat	chr11	48754823	55164917	6410094	APG	1	135065156	0
C027-CHA-S07#Mat#chr11	C027-CHA-S07_Mat	C027-CHA-S07	Mat	chr11	48750820	56286854	7536034	APG	1	136313491	0
C028-CHA-S08#Mat#chr11	C028-CHA-S08_Mat	C028-CHA-S08	Mat	chr11	48774222	55216499	6442277	APG	1	134991026	0
C029-CHA-S09#Mat#chr11	C029-CHA-S09_Mat	C029-CHA-S09	Mat	chr11	48766225	55280004	6513779	APG	1	135072217	0
C030-CHA-S10#Mat#chr11	C030-CHA-S10_Mat	C030-CHA-S10	Mat	chr11	48713093	55597870	6884777	APG	1	135422667	0
C035-CHA-S15#Mat#chr11	C035-CHA-S15_Mat	C035-CHA-S15	Mat	chr11	48766302	55222885	6456583	APG	1	134908193	0
C036-CHA-S16#Mat#chr11	C036-CHA-S16_Mat	C036-CHA-S16	Mat	chr11	48866588	54479440	5612852	APG	1	134264058	0
C037-CHA-S17#Mat#chr11	C037-CHA-S17_Mat	C037-CHA-S17	Mat	chr11	48711862	54958579	6246717	APG	1	134867290	0
C038-CHA-S18#Mat#chr11	C038-CHA-S18_Mat	C038-CHA-S18	Mat	chr11	48754694	54819977	6065283	APG	1	134546496	0
C039-CHA-S19#Mat#chr11	C039-CHA-S19_Mat	C039-CHA-S19	Mat	chr11	48803286	55118228	6314942	APG	1	134940027	0
C040-CHA-S20#Mat#chr11	C040-CHA-S20_Mat	C040-CHA-S20	Mat	chr11	48804664	55518055	6713391	APG	1	135404406	0
C041-CHA-N01#Mat#chr11	C041-CHA-N01_Mat	C041-CHA-N01	Mat	chr11	48803520	54263153	5459633	APG	1	133899199	0
C042-CHA-N02#Mat#chr11	C042-CHA-N02_Mat	C042-CHA-N02	Mat	chr11	48920367	57035915	8115548	APG	1	136868858	0
C043-CHA-N03#Mat#chr11	C043-CHA-N03_Mat	C043-CHA-N03	Mat	chr11	48688887	54211086	5522199	APG	1	134014639	0
C044-CHA-N04#Mat#chr11	C044-CHA-N04_Mat	C044-CHA-N04	Mat	chr11	48789761	54504734	5714973	APG	1	134336890	0
C045-CHA-N05#Mat#chr11	C045-CHA-N05_Mat	C045-CHA-N05	Mat	chr11	48567443	55128001	6560558	APG	1	135041503	0
C046-CHA-N06#Mat#chr11	C046-CHA-N06_Mat	C046-CHA-N06	Mat	chr11	48731417	56553421	7822004	APG	1	136464836	0
C047-CHA-N07#Mat#chr11	C047-CHA-N07_Mat	C047-CHA-N07	Mat	chr11	48768587	55037431	6268844	APG	1	134930222	0
C048-CHA-N08#Mat#chr11	C048-CHA-N08_Mat	C048-CHA-N08	Mat	chr11	48589780	55230364	6640584	APG	1	135046694	0
C049-CHA-N09#Mat#chr11	C049-CHA-N09_Mat	C049-CHA-N09	Mat	chr11	48613278	54013973	5400695	APG	1	133871551	0
C050-CHA-N10#Mat#chr11	C050-CHA-N10_Mat	C050-CHA-N10	Mat	chr11	48940866	54428503	5487637	APG	1	134182715	0
C051-CHA-N11#Mat#chr11	C051-CHA-N11_Mat	C051-CHA-N11	Mat	chr11	48543737	57756577	9212840	APG	1	137378691	0
C052-CHA-N12#Mat#chr11	C052-CHA-N12_Mat	C052-CHA-N12	Mat	chr11	48754980	54815887	6060907	APG	1	134708935	0
C053-CHA-N13#Mat#chr11	C053-CHA-N13_Mat	C053-CHA-N13	Mat	chr11	48633428	55307775	6674347	APG	1	135041464	0
C054-CHA-N14#Mat#chr11	C054-CHA-N14_Mat	C054-CHA-N14	Mat	chr11	48699735	55514160	6814425	APG	1	135253610	0
C055-CHA-N15#Mat#chr11	C055-CHA-N15_Mat	C055-CHA-N15	Mat	chr11	48858884	56846313	7987429	APG	1	136769987	0
C056-CHA-N16#Mat#chr11	C056-CHA-N16_Mat	C056-CHA-N16	Mat	chr11	48691130	55753459	7062329	APG	1	135650927	0
C057-CHA-N17#Mat#chr11	C057-CHA-N17_Mat	C057-CHA-N17	Mat	chr11	48747178	57640637	8893459	APG	1	137487394	0
C058-CHA-N18#Mat#chr11	C058-CHA-N18_Mat	C058-CHA-N18	Mat	chr11	48867608	57635827	8768219	APG	1	137452419	0
C059-CHA-N19#Mat#chr11	C059-CHA-N19_Mat	C059-CHA-N19	Mat	chr11	48773791	53728155	4954364	APG	1	133457108	0
C060-CHA-N20#Mat#chr11	C060-CHA-N20_Mat	C060-CHA-N20	Mat	chr11	48602761	56759269	8156508	APG	1	136743307	0
C061-CHA-NE01#Mat#chr11	C061-CHA-NE01_Mat	C061-CHA-NE01	Mat	chr11	48858874	57775765	8916891	APG	1	137644711	0
C062-CHA-NE02#Mat#chr11	C062-CHA-NE02_Mat	C062-CHA-NE02	Mat	chr11	48850652	54491934	5641282	APG	1	134286704	0
C063-CHA-NE03#Mat#chr11	C063-CHA-NE03_Mat	C063-CHA-NE03	Mat	chr11	48908300	54392751	5484451	APG	1	134170184	0
C064-CHA-NE04#Mat#chr11	C064-CHA-NE04_Mat	C064-CHA-NE04	Mat	chr11	48825475	55313971	6488496	APG	1	135095738	0
C065-CHA-NE05#Mat#chr11	C065-CHA-NE05_Mat	C065-CHA-NE05	Mat	chr11	48815876	57046386	8230510	APG	1	136957290	0
C066-CHA-NE06#Mat#chr11	C066-CHA-NE06_Mat	C066-CHA-NE06	Mat	chr11	48906619	54385968	5479349	APG	1	134152429	0
C067-CHA-NE07#Mat#chr11	C067-CHA-NE07_Mat	C067-CHA-NE07	Mat	chr11	48675224	55791394	7116170	APG	1	135630472	0
C068-CHA-NE08#Mat#chr11	C068-CHA-NE08_Mat	C068-CHA-NE08	Mat	chr11	48609034	56959133	8350099	APG	1	136875238	0
C069-CHA-NE09#Mat#chr11	C069-CHA-NE09_Mat	C069-CHA-NE09	Mat	chr11	48767483	57420711	8653228	APG	1	137280452	0
C070-CHA-NE10#Mat#chr11	C070-CHA-NE10_Mat	C070-CHA-NE10	Mat	chr11	48722887	56821930	8099043	APG	1	136674239	0
C071-CHA-NE11#Mat#chr11	C071-CHA-NE11_Mat	C071-CHA-NE11	Mat	chr11	48793840	57831732	9037892	APG	1	137743896	0
C072-CHA-NE12#Mat#chr11	C072-CHA-NE12_Mat	C072-CHA-NE12	Mat	chr11	48779703	54720224	5940521	APG	1	134448914	0
C073-CHA-NE13#Mat#chr11	C073-CHA-NE13_Mat	C073-CHA-NE13	Mat	chr11	48757135	54872917	6115782	APG	1	134780065	0
